gene type,lifespan bin,set similarity,bin similarity,# species in bin,# sequences in bin,similarity diff
TXNIP,(15-30),0.22996465575944786,0.2430456457721922,135,318,0.013080990012744348
TXNIP,(30-60),0.22996465575944786,0.24675939893964538,82,224,0.016794743180197524
TXNIP,(60-100),0.22996465575944786,0.26125055181725704,13,34,0.03128589605780918
TXNIP,(100-250),0.22996465575944786,0.29325544447027835,3,12,0.06329078871083049
LITAF,(0-15),0.31217590208594964,0.29253338778606874,85,200,-0.019642514299880898
LITAF,(15-30),0.31217590208594964,0.3192276898469373,128,295,0.007051787760987638
LITAF,(30-60),0.31217590208594964,0.32254007691514414,80,218,0.010364174829194495
LITAF,(60-100),0.31217590208594964,0.3440105637591122,13,34,0.03183466167316257
LITAF,(100-250),0.31217590208594964,0.3740510697032436,3,12,0.06187516761729395
ZNF536,(0-15),0.2688863996445936,0.24309998728352236,84,95,-0.025786412361071237
ZNF536,(15-30),0.2688863996445936,0.27777577821833044,125,145,0.00888937857373684
ZNF536,(30-60),0.2688863996445936,0.29082284064556924,77,101,0.021936441000975637
ZNF536,(60-100),0.2688863996445936,0.3333393651578485,13,17,0.06445296551325491
ZNF536,(100-250),0.2688863996445936,0.37256410256410283,2,5,0.10367770291950923
ZNF704,(0-15),0.2850294160467095,0.3012551757981437,86,100,0.0162257597514342
ZNF704,(15-30),0.2850294160467095,0.27872235697031994,126,149,-0.006307059076389565
ZNF704,(30-60),0.2850294160467095,0.2859165973569413,80,103,0.0008871813102317994
ZNF704,(60-100),0.2850294160467095,0.3504016295783851,11,15,0.0653722135316756
ZNF704,(100-250),0.2850294160467095,0.33149044928705973,3,6,0.046461033240350225
CRABP2,(0-15),0.3467105635861067,0.3348019977288359,92,107,-0.011908565857270792
CRABP2,(15-30),0.3467105635861067,0.34821935790613695,136,161,0.00150879432003026
CRABP2,(30-60),0.3467105635861067,0.3528577596395816,84,107,0.006147196053474913
CRABP2,(60-100),0.3467105635861067,0.3579497016197781,13,17,0.011239138033671436
CRABP2,(100-250),0.3467105635861067,0.3742954911433172,3,6,0.027584927557210537
ZXDA,(0-15),0.12666097009015012,0.1279237302445754,35,56,0.0012627601544252798
ZXDA,(15-30),0.12666097009015012,0.14538039251569365,77,127,0.01871942242554353
ZXDA,(30-60),0.12666097009015012,0.14245540413029742,60,117,0.015794434040147298
ZXDA,(60-100),0.12666097009015012,0.22898098202605205,5,9,0.10232001193590193
ZXDA,(100-250),0.12666097009015012,0.2967233009708738,1,4,0.17006233088072367
PLXNA1,(0-15),0.21363384968789237,0.22982989691667235,86,100,0.016196047228779986
PLXNA1,(15-30),0.21363384968789237,0.21198254473979916,111,132,-0.0016513049480932074
PLXNA1,(30-60),0.21363384968789237,0.21634539910894512,74,94,0.0027115494210527558
PLXNA1,(60-100),0.21363384968789237,0.23099151280663566,13,17,0.01735766311874329
PLXNA1,(100-250),0.21363384968789237,0.2911175540326832,2,4,0.07748370434479082
ZNF221,(0-15),0.11158046419799642,0.10784292047180463,32,88,-0.003737543726191783
ZNF221,(15-30),0.11158046419799642,0.11619176388614046,112,296,0.004611299688144041
ZNF221,(30-60),0.11158046419799642,0.1358773617054882,82,252,0.024296897507491783
ZNF221,(60-100),0.11158046419799642,0.1577584771200107,12,35,0.04617801292201429
ZNF221,(100-250),0.11158046419799642,0.2744647912243478,2,6,0.1628843270263514
SLC39A10,(0-15),0.2788316825534254,0.2526011212735047,83,95,-0.026230561279920683
SLC39A10,(15-30),0.2788316825534254,0.29621391629297783,127,151,0.017382233739552444
SLC39A10,(30-60),0.2788316825534254,0.29220206673912713,82,106,0.013370384185701745
SLC39A10,(60-100),0.2788316825534254,0.2949563060174476,11,15,0.016124623464022214
SLC39A10,(100-250),0.2788316825534254,0.37452981192476986,3,5,0.09569812937134448
HOXA5,(0-15),0.3501929724220605,0.33575389058557803,88,106,-0.014439081836482459
HOXA5,(15-30),0.3501929724220605,0.36166034312878087,131,152,0.011467370706720381
HOXA5,(30-60),0.3501929724220605,0.3595574656137019,81,106,0.009364493191641399
HOXA5,(60-100),0.3501929724220605,0.36459694989106933,13,17,0.014403977469008844
HOXA5,(100-250),0.3501929724220605,0.3742283950617284,2,4,0.024035422639667903
RNF14,(0-15),0.3272223213237675,0.2793672856898126,90,205,-0.04785503563395488
RNF14,(15-30),0.3272223213237675,0.3505877726475515,133,316,0.02336545132378398
RNF14,(30-60),0.3272223213237675,0.3526998783789794,84,214,0.02547755705521193
RNF14,(60-100),0.3272223213237675,0.34845885059643283,13,40,0.02123652927266534
RNF14,(100-250),0.3272223213237675,0.3650843881856558,3,12,0.03786206686188831
CIR1,(0-15),0.2511074116515401,0.2513007160386286,85,97,0.00019330438708847764
CIR1,(15-30),0.2511074116515401,0.25788617054859697,120,142,0.006778758897056869
CIR1,(30-60),0.2511074116515401,0.2777030532679572,82,105,0.026595641616417087
CIR1,(60-100),0.2511074116515401,0.30689729591003484,12,16,0.05578988425849474
CIR1,(100-250),0.2511074116515401,0.36479864143619656,3,6,0.11369122978465646
MNX1,(0-15),0.18729192068746994,0.20774499673438265,87,180,0.02045307604691271
MNX1,(15-30),0.18729192068746994,0.1867321008399863,118,238,-0.0005598198474836558
MNX1,(30-60),0.18729192068746994,0.19398182266558325,76,168,0.006689901978113311
MNX1,(60-100),0.18729192068746994,0.19591209299740273,12,26,0.008620172309932783
MNX1,(100-250),0.18729192068746994,0.3275182038834951,2,8,0.14022628319602518
MEF2C,(0-15),0.20714188548782098,0.201164589085585,91,1259,-0.005977296402235988
MEF2C,(15-30),0.20714188548782098,0.2067933502304498,136,1916,-0.0003485352573711631
MEF2C,(30-60),0.20714188548782098,0.20609516205420828,83,1288,-0.0010467234336127007
MEF2C,(60-100),0.20714188548782098,0.20824451871218455,13,204,0.001102633224363575
MEF2C,(100-250),0.20714188548782098,0.2105929085483956,3,72,0.003451023060574626
LGALS9,(0-15),0.2302430258161691,0.20623241603984124,84,208,-0.02401060977632785
LGALS9,(15-30),0.2302430258161691,0.252608393226117,124,297,0.022365367409947906
LGALS9,(30-60),0.2302430258161691,0.23607781065866304,80,264,0.005834784842493945
LGALS9,(60-100),0.2302430258161691,0.27113979425382917,13,40,0.040896768437660075
LGALS9,(100-250),0.2302430258161691,0.3289609578935421,3,12,0.09871793207737303
CDKN1B,(0-15),0.2968058351599867,0.2777200594323823,91,212,-0.019085775727604393
CDKN1B,(15-30),0.2968058351599867,0.3098097970660702,132,311,0.013003961906083494
CDKN1B,(30-60),0.2968058351599867,0.31717814648479586,81,208,0.020372311324809156
CDKN1B,(60-100),0.2968058351599867,0.3295939318346174,13,34,0.03278809667463067
CDKN1B,(100-250),0.2968058351599867,0.3540109034267913,2,10,0.057205068266804604
CRK,(0-15),0.3535876683891984,0.3398416661101404,87,99,-0.013746002279058034
CRK,(15-30),0.3535876683891984,0.35309199224104754,135,160,-0.0004956761481508809
CRK,(30-60),0.3535876683891984,0.36855583315002965,80,105,0.014968164760831237
CRK,(60-100),0.3535876683891984,0.37074949105325183,13,17,0.017161822664053417
CRK,(100-250),0.3535876683891984,0.37490862573099415,3,6,0.021320957341795732
SLC26A3,(0-15),0.22682838289338453,0.22623441769645297,94,109,-0.0005939651969315562
SLC26A3,(15-30),0.22682838289338453,0.2447898253371866,134,161,0.017961442443802073
SLC26A3,(30-60),0.22682838289338453,0.22982370525597914,84,110,0.0029953223625946157
SLC26A3,(60-100),0.22682838289338453,0.2640460983782382,13,17,0.0372177154848537
SLC26A3,(100-250),0.22682838289338453,0.2866688255613113,3,6,0.05984044266792676
MAGED1,(0-15),0.11664106788145627,0.13392867459985233,79,221,0.017287606718396062
MAGED1,(15-30),0.11664106788145627,0.11988041508366491,125,414,0.0032393472022086423
MAGED1,(30-60),0.11664106788145627,0.1235465125575348,79,306,0.006905444676078523
MAGED1,(60-100),0.11664106788145627,0.16234490959608364,13,46,0.045703841714627366
MAGED1,(100-250),0.11664106788145627,0.2353954792521348,3,11,0.11875441137067853
POU3F3,(0-15),0.257581923273961,0.2441291429678785,58,67,-0.013452780306082518
POU3F3,(15-30),0.257581923273961,0.26811603898732944,80,91,0.01053411571336843
POU3F3,(30-60),0.257581923273961,0.28327486321739415,56,67,0.025692939943433135
POU3F3,(60-100),0.257581923273961,0.23753591063161172,9,10,-0.020046012642349287
POU3F3,(100-250),0.257581923273961,0.2992197875166003,1,3,0.041637864242639266
HSF5,(0-15),0.13625941690920076,0.15768785789176298,71,82,0.02142844098256222
HSF5,(15-30),0.13625941690920076,0.14188991275355253,98,116,0.005630495844351768
HSF5,(30-60),0.13625941690920076,0.15544197376791194,68,86,0.019182556858711175
HSF5,(60-100),0.13625941690920076,0.18139534739853144,11,13,0.04513593048933068
HSF5,(100-250),0.13625941690920076,0.31155609492988134,2,3,0.17529667802068058
TBL1XR1,(0-15),0.343234454230699,0.3265665077103503,91,105,-0.016667946520348698
TBL1XR1,(15-30),0.343234454230699,0.3489210406880977,135,161,0.0056865864573987235
TBL1XR1,(30-60),0.343234454230699,0.35146251423054203,84,109,0.008228059999843051
TBL1XR1,(60-100),0.343234454230699,0.3497677767605182,13,17,0.006533322529819197
TBL1XR1,(100-250),0.343234454230699,0.3744974059662775,3,5,0.031262951735578526
PRAMEF2,(0-15),0.14836033195090517,0.1339974234828224,34,177,-0.014362908468082775
PRAMEF2,(15-30),0.14836033195090517,0.15866020583355883,69,390,0.01029987388265366
PRAMEF2,(30-60),0.14836033195090517,0.164438440192909,48,307,0.01607810824200384
PRAMEF2,(60-100),0.14836033195090517,0.20466362353402173,7,58,0.05630329158311656
PRAMEF2,(100-250),0.14836033195090517,0.2438786730748216,3,30,0.09551834112391644
ZBTB7B,(0-15),0.15907799102251055,0.14325571917776947,85,194,-0.01582227184474108
ZBTB7B,(15-30),0.15907799102251055,0.16857859083943422,118,280,0.009500599816923666
ZBTB7B,(30-60),0.15907799102251055,0.17936216840677718,79,196,0.020284177384266633
ZBTB7B,(60-100),0.15907799102251055,0.19877374427146746,12,32,0.03969575324895691
ZBTB7B,(100-250),0.15907799102251055,0.26515983054110887,2,10,0.10608183951859831
TMEM121B,(0-15),0.19750292994239674,0.19786709317611897,57,68,0.0003641632337222367
TMEM121B,(15-30),0.19750292994239674,0.20107137902279731,94,108,0.0035684490804005764
TMEM121B,(30-60),0.19750292994239674,0.22153223333107702,66,81,0.024029303388680284
TMEM121B,(60-100),0.19750292994239674,0.24984632838168022,11,13,0.052343398439283484
TMEM121B,(100-250),0.19750292994239674,0.29710767468499427,1,3,0.09960474474259753
BTAF1,(0-15),0.28081074620262486,0.26631821538119954,91,210,-0.01449253082142532
BTAF1,(15-30),0.28081074620262486,0.3017647976586455,133,310,0.02095405145602064
BTAF1,(30-60),0.28081074620262486,0.28525359447471993,83,216,0.004442848272095068
BTAF1,(60-100),0.28081074620262486,0.28866113263067306,13,34,0.007850386428048195
BTAF1,(100-250),0.28081074620262486,0.3742835393157801,3,12,0.09347279311315526
SNAPC5,(0-15),0.2902576452046551,0.2875802057281926,87,114,-0.0026774394764624843
SNAPC5,(15-30),0.2902576452046551,0.3049686925777888,133,170,0.014711047373133723
SNAPC5,(30-60),0.2902576452046551,0.2957585846831324,81,116,0.005500939478477296
SNAPC5,(60-100),0.2902576452046551,0.3169017882180365,13,19,0.026644143013381416
SNAPC5,(100-250),0.2902576452046551,0.37087458745874585,2,3,0.08061694225409077
EGR2,(0-15),0.2568095273333348,0.23805070771645992,88,305,-0.018758819616874867
EGR2,(15-30),0.2568095273333348,0.26193768254178873,138,484,0.005128155208453944
EGR2,(30-60),0.2568095273333348,0.2818210636657401,83,322,0.025011536332405326
EGR2,(60-100),0.2568095273333348,0.24485277636550665,13,51,-0.01195675096782814
EGR2,(100-250),0.2568095273333348,0.29796918767506997,2,12,0.04115966034173518
KLHL28,(0-15),0.24855261336673126,0.2386628453483915,90,204,-0.009889768018339767
KLHL28,(15-30),0.24855261336673126,0.24782652704944147,135,317,-0.0007260863172897924
KLHL28,(30-60),0.24855261336673126,0.26512122453475295,83,216,0.01656861116802169
KLHL28,(60-100),0.24855261336673126,0.23940375799279767,13,34,-0.00914885537393359
KLHL28,(100-250),0.24855261336673126,0.2858404558404558,3,10,0.03728784247372455
FOXD4L1,(0-15),0.20591673680849748,0.19391297055258838,78,90,-0.012003766255909099
FOXD4L1,(15-30),0.20591673680849748,0.2177567729263983,118,141,0.011840036117900826
FOXD4L1,(30-60),0.20591673680849748,0.1945441671921149,78,121,-0.011372569616382583
FOXD4L1,(60-100),0.20591673680849748,0.2501329246404258,12,20,0.04421618783192832
FOXD4L1,(100-250),0.20591673680849748,0.36015855457227136,2,4,0.15424181776377388
ZNF366,(0-15),0.23679021384308216,0.23902177754703946,88,101,0.002231563703957301
ZNF366,(15-30),0.23679021384308216,0.22899788985493244,129,153,-0.007792323988149719
ZNF366,(30-60),0.23679021384308216,0.2679703049982909,82,104,0.031180091155208728
ZNF366,(60-100),0.23679021384308216,0.2355019383443587,12,16,-0.0012882754987234568
ZNF366,(100-250),0.23679021384308216,0.30810092961487384,2,3,0.07131071577179168
NFILZ,(0-15),0.2195370313098594,0.23998647628201633,73,85,0.02044944497215692
NFILZ,(15-30),0.2195370313098594,0.23871711418826227,120,143,0.019180082878402865
NFILZ,(30-60),0.2195370313098594,0.23160907021904012,82,108,0.01207203890918071
NFILZ,(60-100),0.2195370313098594,0.2260236396600041,10,13,0.006486608350144696
NFILZ,(100-250),0.2195370313098594,0.3688832772166105,2,5,0.1493462459067511
AGAP2,(0-15),0.2275242912742774,0.2197705477207474,91,195,-0.007753743553530007
AGAP2,(15-30),0.2275242912742774,0.22320688607670047,138,296,-0.004317405197576923
AGAP2,(30-60),0.2275242912742774,0.2531004409671688,84,200,0.02557614969289143
AGAP2,(60-100),0.2275242912742774,0.2682691048600196,11,30,0.040744813585742196
AGAP2,(100-250),0.2275242912742774,0.30967336683417085,3,10,0.08214907555989345
ZNF154,(0-15),0.1077140367030802,0.095474075306549,79,1214,-0.012239961396531204
ZNF154,(15-30),0.1077140367030802,0.11107749910760732,134,4263,0.0033634624045271178
ZNF154,(30-60),0.1077140367030802,0.1052024985554147,83,3727,-0.0025115381476654985
ZNF154,(60-100),0.1077140367030802,0.1379500590808172,13,441,0.030236022377736996
ZNF154,(100-250),0.1077140367030802,0.13710268909366094,3,195,0.029388652390580736
PRAMEF20,(0-15),0.14969773761818758,0.14090463478140247,53,382,-0.00879310283678511
PRAMEF20,(15-30),0.14969773761818758,0.14483801538891197,123,1081,-0.004859722229275609
PRAMEF20,(30-60),0.14969773761818758,0.1704007604137236,82,740,0.020703022795536014
PRAMEF20,(60-100),0.14969773761818758,0.1942818331470584,9,131,0.044584095528870826
PRAMEF20,(100-250),0.14969773761818758,0.24144586600962092,3,52,0.09174812839143334
PRKCQ,(0-15),0.19099278615654977,0.18167313173213626,88,402,-0.009319654424413515
PRKCQ,(15-30),0.19099278615654977,0.1917817159648175,131,608,0.0007889298082677243
PRKCQ,(30-60),0.19099278615654977,0.1990593467952509,83,433,0.00806656063870112
PRKCQ,(60-100),0.19099278615654977,0.20975577204706658,13,68,0.01876298589051681
PRKCQ,(100-250),0.19099278615654977,0.22666396381601614,3,24,0.03567117765946637
CAMTA2,(0-15),0.13619652861884327,0.12511853419427918,89,520,-0.011077994424564086
CAMTA2,(15-30),0.13619652861884327,0.14049743297296194,131,770,0.004300904354118673
CAMTA2,(30-60),0.13619652861884327,0.14231192555736302,83,534,0.006115396938519757
CAMTA2,(60-100),0.13619652861884327,0.1586562956260874,13,85,0.02245976700724414
CAMTA2,(100-250),0.13619652861884327,0.1678666648409226,2,25,0.03167013622207934
MINK1,(0-15),0.2007735477466392,0.18600046390845093,92,317,-0.014773083838188261
MINK1,(15-30),0.2007735477466392,0.21200151675007559,129,457,0.011227969003436394
MINK1,(30-60),0.2007735477466392,0.2181069340533272,80,309,0.017333386306688014
MINK1,(60-100),0.2007735477466392,0.24800767042612626,13,51,0.04723412267948707
MINK1,(100-250),0.2007735477466392,0.29354562896229575,2,15,0.09277208121565655
ZNF530,(0-15),0.10281282783346506,0.109964543810267,53,306,0.007151715976801948
ZNF530,(15-30),0.10281282783346506,0.10579436872019417,131,1165,0.0029815408867291116
ZNF530,(30-60),0.10281282783346506,0.1132839277037804,84,1035,0.010471099870315345
ZNF530,(60-100),0.10281282783346506,0.12378183630139744,13,134,0.020969008467932385
ZNF530,(100-250),0.10281282783346506,0.13237146544882608,3,71,0.029558637615361025
ZNF471,(0-15),0.22328874869726106,0.20632855665130284,56,72,-0.016960192045958222
ZNF471,(15-30),0.22328874869726106,0.22500486726766158,117,158,0.001716118570400521
ZNF471,(30-60),0.22328874869726106,0.24386012319146327,77,124,0.02057137449420221
ZNF471,(60-100),0.22328874869726106,0.3247958182168764,10,14,0.10150706951961536
ZNF471,(100-250),0.22328874869726106,0.2955259026687598,2,6,0.07223715397149871
ZIC1,(0-15),0.33741941737806025,0.3386291824339662,80,92,0.0012097650559059758
ZIC1,(15-30),0.33741941737806025,0.33989570928334595,121,143,0.002476291905285699
ZIC1,(30-60),0.33741941737806025,0.3566765768827381,77,100,0.019257159504677823
ZIC1,(60-100),0.33741941737806025,0.36605145413870244,12,16,0.028632036760642188
ZIC1,(100-250),0.33741941737806025,0.3743475018642804,2,4,0.03692808448622015
ZNF227,(0-15),0.12192092587241761,0.11976719270603994,42,107,-0.0021537331663776665
ZNF227,(15-30),0.12192092587241761,0.1416610884087895,121,393,0.019740162536371883
ZNF227,(30-60),0.12192092587241761,0.12332786368421028,83,397,0.0014069378117926717
ZNF227,(60-100),0.12192092587241761,0.1407128253911687,11,43,0.018791899518751085
ZNF227,(100-250),0.12192092587241761,0.24792706954704333,3,12,0.1260061436746257
LIMD1,(0-15),0.24818312411077603,0.17894426691419432,78,178,-0.06923885719658171
LIMD1,(15-30),0.24818312411077603,0.2614085789540139,123,277,0.013225454843237894
LIMD1,(30-60),0.24818312411077603,0.2937670647397489,79,204,0.04558394062897286
LIMD1,(60-100),0.24818312411077603,0.29455133287176,12,32,0.046368208760983964
LIMD1,(100-250),0.24818312411077603,0.367971442639094,2,10,0.11978831852831795
ASCL4,(0-15),0.24869757337224851,0.23225178407956243,77,89,-0.016445789292686086
ASCL4,(15-30),0.24869757337224851,0.23438700535656326,123,143,-0.014310568015685254
ASCL4,(30-60),0.24869757337224851,0.2851496658954266,79,103,0.0364520925231781
ASCL4,(60-100),0.24869757337224851,0.2672551129679734,13,17,0.01855753959572487
ASCL4,(100-250),0.24869757337224851,0.32095238095238093,2,4,0.07225480758013242
ZNF580,(0-15),0.3198529648991576,0.30058823410172736,79,97,-0.01926473079743024
ZNF580,(15-30),0.3198529648991576,0.32716966719516155,113,139,0.007316702296003952
ZNF580,(30-60),0.3198529648991576,0.3365230961170373,76,102,0.01667013121787969
ZNF580,(60-100),0.3198529648991576,0.3629303465572273,13,17,0.04307738165806968
ZNF580,(100-250),0.3198529648991576,0.374031007751938,2,5,0.054178042852780384
ARRB2,(0-15),0.21729481453310112,0.19943484753820204,94,523,-0.017859966994899085
ARRB2,(15-30),0.21729481453310112,0.22440233404985233,134,761,0.007107519516751204
ARRB2,(30-60),0.21729481453310112,0.23127823343987314,83,517,0.013983418906772016
ARRB2,(60-100),0.21729481453310112,0.22310767748196156,13,85,0.005812862948860437
ARRB2,(100-250),0.21729481453310112,0.25004889160886884,2,25,0.03275407707576772
HIRA,(0-15),0.30075732178332515,0.3151981921812998,85,99,0.014440870397974648
HIRA,(15-30),0.30075732178332515,0.2880596982181604,130,151,-0.01269762356516474
HIRA,(30-60),0.30075732178332515,0.3115871535616345,81,102,0.010829831778309373
HIRA,(60-100),0.30075732178332515,0.34741524594790624,13,17,0.04665792416458109
HIRA,(100-250),0.30075732178332515,0.3743451211525867,2,5,0.07358779936926158
LPIN3,(0-15),0.20893190681911591,0.179418429785673,87,202,-0.029513477033442925
LPIN3,(15-30),0.20893190681911591,0.21905032725715695,129,308,0.010118420438041037
LPIN3,(30-60),0.20893190681911591,0.23782743687466812,84,218,0.028895530055552204
LPIN3,(60-100),0.20893190681911591,0.30304844270355447,13,36,0.09411653588443855
LPIN3,(100-250),0.20893190681911591,0.3689890710382512,2,10,0.16005716421913527
EBF1,(0-15),0.267175663116257,0.26535777481042794,91,315,-0.001817888305829074
EBF1,(15-30),0.267175663116257,0.26827070045654305,132,464,0.0010950373402860425
EBF1,(30-60),0.267175663116257,0.2710830004712463,83,322,0.003907337354989271
EBF1,(60-100),0.267175663116257,0.27225278192707075,13,49,0.005077118810813741
EBF1,(100-250),0.267175663116257,0.21091494138368963,3,16,-0.05626072173256738
TRIM26,(0-15),0.3017834506056467,0.2957567173399439,81,94,-0.0060267332657027994
TRIM26,(15-30),0.3017834506056467,0.3018941539979997,109,130,0.00011070339235297322
TRIM26,(30-60),0.3017834506056467,0.3233585240999652,72,94,0.021575073494318475
TRIM26,(60-100),0.3017834506056467,0.3490138719305386,12,16,0.047230421324891914
TRIM26,(100-250),0.3017834506056467,0.37427983539094645,3,6,0.07249638478529974
TBL1Y,(0-15),0.19150004009679014,0.1893199747448512,67,151,-0.0021800653519389313
TBL1Y,(15-30),0.19150004009679014,0.19098568304673885,119,275,-0.0005143570500512895
TBL1Y,(30-60),0.19150004009679014,0.21948907689228753,76,223,0.027989036795497385
TBL1Y,(60-100),0.19150004009679014,0.21657811650472766,13,33,0.025078076407937522
TBL1Y,(100-250),0.19150004009679014,0.3739927905004241,3,12,0.18249275040363397
PRDM6,(0-15),0.16853603827819152,0.16382992195299656,70,82,-0.0047061163251949645
PRDM6,(15-30),0.16853603827819152,0.18182521467035875,113,131,0.013289176392167229
PRDM6,(30-60),0.16853603827819152,0.1777606658867056,73,94,0.009224627608514085
PRDM6,(60-100),0.16853603827819152,0.19107991827504,12,14,0.02254387999684848
PRDM6,(100-250),0.16853603827819152,0.25569741900054915,2,4,0.08716138072235763
CTDSP1,(0-15),0.3038337892820793,0.29729907981351056,89,205,-0.006534709468568767
CTDSP1,(15-30),0.3038337892820793,0.29955106455540714,129,301,-0.004282724726672182
CTDSP1,(30-60),0.3038337892820793,0.3103616973979244,81,211,0.0065279081158450825
CTDSP1,(60-100),0.3038337892820793,0.35803802520375355,13,34,0.054204235921674226
CTDSP1,(100-250),0.3038337892820793,0.3719667943805875,2,8,0.06813300509850817
MAD2L2,(0-15),0.2839452894627681,0.2846504071088376,89,204,0.0007051176460695086
MAD2L2,(15-30),0.2839452894627681,0.29033238835591446,136,315,0.00638709889314637
MAD2L2,(30-60),0.2839452894627681,0.28304910086123114,83,216,-0.0008961886015369513
MAD2L2,(60-100),0.2839452894627681,0.29473856532272075,13,34,0.010793275859952656
MAD2L2,(100-250),0.2839452894627681,0.3339506172839507,3,12,0.05000532782118261
PITX2,(0-15),0.21368773325039753,0.2027453555927149,90,443,-0.010942377657682634
PITX2,(15-30),0.21368773325039753,0.21954652758532203,136,720,0.005858794334924505
PITX2,(30-60),0.21368773325039753,0.2192254002204201,84,517,0.005537666970022587
PITX2,(60-100),0.21368773325039753,0.20847147615861458,13,80,-0.005216257091782944
PITX2,(100-250),0.21368773325039753,0.23231856925862357,3,29,0.018630836008226043
SOX18,(0-15),0.24162625888040373,0.2490247475615374,76,88,0.007398488681133658
SOX18,(15-30),0.24162625888040373,0.23661277694102545,100,113,-0.005013481939378284
SOX18,(30-60),0.24162625888040373,0.2848212256045596,64,79,0.04319496672415585
SOX18,(60-100),0.24162625888040373,0.3046567241541772,8,10,0.06303046527377348
SOX18,(100-250),0.24162625888040373,0.375,1,3,0.13337374111959627
ANKRD2,(0-15),0.15198352629628156,0.1508383365794725,92,421,-0.0011451897168090752
ANKRD2,(15-30),0.15198352629628156,0.15054787138625975,138,636,-0.0014356549100218163
ANKRD2,(30-60),0.15198352629628156,0.17678167815732193,83,429,0.02479815186104037
ANKRD2,(60-100),0.15198352629628156,0.20635798655412624,13,66,0.054374460257844676
ANKRD2,(100-250),0.15198352629628156,0.2697232744107745,3,24,0.11773974811449292
CC2D1A,(0-15),0.2349022396871802,0.22896257360610128,92,216,-0.005939666081078904
CC2D1A,(15-30),0.2349022396871802,0.23984137483728638,136,320,0.004939135150106189
CC2D1A,(30-60),0.2349022396871802,0.25450698032589825,81,212,0.01960474063871806
CC2D1A,(60-100),0.2349022396871802,0.238909694175596,13,32,0.004007454488415801
CC2D1A,(100-250),0.2349022396871802,0.2966321243523316,2,8,0.06172988466515142
TESC,(0-15),0.2964617574850638,0.2895098487153647,89,206,-0.006951908769699089
TESC,(15-30),0.2964617574850638,0.297437987455773,127,300,0.0009762299707091748
TESC,(30-60),0.2964617574850638,0.2974423537842956,83,212,0.0009805962992318062
TESC,(60-100),0.2964617574850638,0.3032059590321451,13,33,0.006744201547081274
TESC,(100-250),0.2964617574850638,0.31534267912772584,2,10,0.01888092164266203
PRAMEF4,(0-15),0.13183470614570267,0.11977108015711543,66,425,-0.012063625988587234
PRAMEF4,(15-30),0.13183470614570267,0.1401162195862291,122,725,0.008281513440526439
PRAMEF4,(30-60),0.13183470614570267,0.14927024210492984,76,484,0.017435535959227172
PRAMEF4,(60-100),0.13183470614570267,0.16534275050775776,10,86,0.033508044362055095
PRAMEF4,(100-250),0.13183470614570267,0.19870666786471217,3,34,0.0668719617190095
PRAME,(0-15),0.1368545033471737,0.12566404909990656,84,1016,-0.01119045424726714
PRAME,(15-30),0.1368545033471737,0.15591249957335548,134,2109,0.01905799622618179
PRAME,(30-60),0.1368545033471737,0.15191482519440774,83,1251,0.015060321847234048
PRAME,(60-100),0.1368545033471737,0.14241647914340214,13,261,0.005561975796228441
PRAME,(100-250),0.1368545033471737,0.19560357739989484,3,75,0.058749074052721145
EGR4,(0-15),0.19934899046966428,0.1781869122338475,88,203,-0.021162078235816784
EGR4,(15-30),0.19934899046966428,0.21142967541199242,134,314,0.01208068494232814
EGR4,(30-60),0.19934899046966428,0.2206468656659659,80,208,0.021297875196301608
EGR4,(60-100),0.19934899046966428,0.22627844801232014,13,36,0.026929457542655855
EGR4,(100-250),0.19934899046966428,0.2742505152707454,2,10,0.07490152480108112
SNAPC3,(0-15),0.27457115066994614,0.26925532435118393,75,88,-0.005315826318762207
SNAPC3,(15-30),0.27457115066994614,0.30398966494197566,117,138,0.029418514272029517
SNAPC3,(30-60),0.27457115066994614,0.27344302415961846,74,97,-0.001128126510327676
SNAPC3,(60-100),0.27457115066994614,0.27973093733963283,10,14,0.0051597866696866945
SNAPC3,(100-250),0.27457115066994614,0.32788539144471657,3,6,0.05331424077477043
NPM2,(0-15),0.23023502796278997,0.2119157604796791,88,200,-0.018319267483110857
NPM2,(15-30),0.23023502796278997,0.23774313161108335,133,307,0.007508103648293379
NPM2,(30-60),0.23023502796278997,0.25111428780287665,82,211,0.020879259840086678
NPM2,(60-100),0.23023502796278997,0.2997650182712514,13,34,0.06952999030846144
NPM2,(100-250),0.23023502796278997,0.3666302765647745,3,11,0.13639524860198451
FOXI1,(0-15),0.2677190055896905,0.28920114575237155,83,97,0.021482140162681074
FOXI1,(15-30),0.2677190055896905,0.26342681653610867,120,141,-0.0042921890535818075
FOXI1,(30-60),0.2677190055896905,0.27076714359451287,79,104,0.0030481380048223983
FOXI1,(60-100),0.2677190055896905,0.32501336506458195,13,17,0.057294359474891476
FOXI1,(100-250),0.2677190055896905,0.3719217238346526,2,4,0.10420271824496213
AKAP9,(0-15),0.1482632120568345,0.12778871182247822,80,1018,-0.020474500234356263
AKAP9,(15-30),0.1482632120568345,0.15946126243075173,121,1643,0.011198050373917245
AKAP9,(30-60),0.1482632120568345,0.15945524557003557,83,1246,0.011192033513201083
AKAP9,(60-100),0.1482632120568345,0.18208826132804518,12,197,0.03382504927121069
AKAP9,(100-250),0.1482632120568345,0.20133905366863625,3,78,0.05307584161180176
